Name,Cuisine,Before_Image,After_Image,Status,Timestamp
"Papi Restaurant","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"DALLA","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Morito","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Rogues.","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Elliot’s - South Hackney","modern-european","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Cafe Cecilia","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Angelina","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"LARDO","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Shankeys","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Narrow Kitchen","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Casa Fofó","italian","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1579725942050-c312f3b1f8d6?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Mama Restaurant London","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Big Night Bar & Restaurant Hackney","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Planque","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Rao's Bar & Restaurant","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Mare Street Market","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Koya Japanese Restaurant Hackney","modern-european","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"The Alchemist Canary Wharf","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Big Easy Bar.B.Q & Crabshack - Canary Wharf","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Caravan Canary Wharf Restaurant","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Oysteria","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Eggslut Canary Wharf","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Wahaca Canary Wharf","mexican","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Yolk","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Smoke End Steakhouse","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Darling's Eatery","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Bourbon","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Dead Pedro's - Mexican Kitchen at The Bow Bells","mexican","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Momlette","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Bibimbop Bow","korean","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Angel of Bow Public House","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Bow Grill","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Smoke & Pepper (Bow)","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Morgan Arms","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"MILAGROS BOW","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Far East Kitchen","chinese","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Bun & Sum","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Meat Up","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Buon Appetito","italian","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Coborn","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Pizza Room - Mile End","modern-european","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Rusty Bike Pub Mile End","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Orange Room Lebanese Restaurant Mile End","modern-european","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Afrikana Restaurant Mile End","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Victoria","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Mile End Pizza and Kebab","modern-european","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Tacosmash Mile End","mexican","https://images.unsplash.com/photo-1565299585323-38174c4aab98?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Ariana Restaurant LONDON","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Mile End Sandwich Bar","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Simply Smashed - Quality Smash Burgers","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"WNGZ Mile End (Chicken Wings, Burgers, Cheesy chips)","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Coffee Room - Mile End","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Nando's Mile End","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Damal","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"FoodComa","modern-european","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"King’s Flavour Mile End","modern-european","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Rose Peri Peri Grill","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Suite 85 Grill","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Las Iguanas - London - Stratford Westfield","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Shoryu Westfield Stratford City","japanese","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"BBQ Express - Stratford","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Hardies Peri Peri","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"SMASH","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Slice of Meat","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Sultan Sofrasi","indian","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Tanjia Garden","turkish","https://images.unsplash.com/photo-1551782450-a2132b4ba21d?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1504674900247-087700f998c5?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Kolapata","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Olives and Oregano London","turkish","https://images.unsplash.com/photo-1548940740-204726a115ae?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299585323-38174c4aab98?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Needoo Grill","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Sotto Cucina & Bar","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Feast and Mishti","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Makkah Grill","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Spice Hut","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Munch","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Liverpool Street Chop House & Tavern","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Polo Bar - 24 Hour Great British Cafe","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Eggslut Liverpool Street","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Eastway Brasserie","modern-european","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","retained","2025-10-18T14:19:41.773Z"
"Lucky Cat by Gordon Ramsay - Bishopsgate","chinese","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Yauatcha City","japanese","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Drift","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"The Ivy City Garden","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Luca Dsq.","italian","https://images.unsplash.com/photo-1579725942050-c312f3b1f8d6?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1579725942050-c312f3b1f8d6?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Eataly London","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Dirty Martini - Cocktail Bar in Bishopsgate","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Piccolino Exchange Square","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Canto Corvino","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Gaucho Broadgate","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"McDonald's","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Devonshire Terrace","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
"Miyako","japanese","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","replaced","2025-10-18T14:19:41.773Z"
