Name,Cuisine,Before_Image,After_Image,Filename,Reason
"Bethnal Green Tavern","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_bethnal-green-tavern_london_highres.webp","cuisine_matched_replacement"
"Italina385","italian","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","italian_italina385_london_highres.webp","cuisine_matched_replacement"
"The Common E2","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_the-common-e2_london_highres.webp","cuisine_matched_replacement"
"Perfetto Pizza ( Bethnal Green )","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_perfetto-pizza-bethnal-green-_london_highres.webp","cuisine_matched_replacement"
"Phat For Life","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_phat-for-life_london_highres.webp","cuisine_matched_replacement"
"The Full Monty","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_the-full-monty_london_highres.webp","cuisine_matched_replacement"
"Arches Cafe","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_arches-cafe_london_highres.webp","cuisine_matched_replacement"
"Nando's Bethnal Green","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_nandos-bethnal-green_london_highres.webp","cuisine_matched_replacement"
"Al-Safa Grill","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_al-safa-grill_london_highres.webp","cuisine_matched_replacement"
"Sweet Café - Stepney","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_sweet-caf---stepney_london_highres.webp","cuisine_matched_replacement"
"La Bella napoli","italian","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","italian_la-bella-napoli_london_highres.webp","cuisine_matched_replacement"
"Shah's Halal Food Walthamstow","turkish","https://images.unsplash.com/photo-1504674900247-087700f998c5?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1504674900247-087700f998c5?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","turkish_shahs-halal-food-walthamstow_london_highres.webp","cuisine_matched_replacement"
"De Cafe Lounge & De biryani Lounge","indian","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","indian_de-cafe-lounge-de-biryani-loun_london_highres.webp","cuisine_matched_replacement"
"PAR LONDON - PAK AL REYAN RESTAURANT","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_par-london---pak-al-reyan-rest_london_highres.webp","cuisine_matched_replacement"
"Salash Kitchen - South Woodford","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_salash-kitchen---south-woodfor_london_highres.webp","cuisine_matched_replacement"
"Shahs Halal Food - Leytonstone High Road","indian","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","indian_shahs-halal-food---leytonstone_london_highres.webp","cuisine_matched_replacement"
"Asado Steakhouse","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_asado-steakhouse_london_highres.webp","cuisine_matched_replacement"
"E3 Vegan","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_e3-vegan_london_highres.webp","cuisine_matched_replacement"
"The Hogless Roast","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_the-hogless-roast_london_highres.webp","cuisine_matched_replacement"
"Sen Viet Vegan Restaurant","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_sen-viet-vegan-restaurant_london_highres.webp","cuisine_matched_replacement"
"Siddhi Pure Veg Restaurant","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_siddhi-pure-veg-restaurant_london_highres.webp","cuisine_matched_replacement"
"Bubala Spitalfields","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_bubala-spitalfields_london_highres.webp","cuisine_matched_replacement"
"Essential Vegan Cafe","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_essential-vegan-cafe_london_highres.webp","cuisine_matched_replacement"
"Sangeetha Veg Restaurant Indian","indian","https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","indian_sangeetha-veg-restaurant-india_london_highres.webp","cuisine_matched_replacement"
"Facing Heaven","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_facing-heaven_london_highres.webp","cuisine_matched_replacement"
"Taste of India Pure Vegetarian LTD","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_taste-of-india-pure-vegetarian_london_highres.webp","cuisine_matched_replacement"
"PlantXology","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_plantxology_london_highres.webp","cuisine_matched_replacement"
"Vegan Biosphere (Vegan Buffet)","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_vegan-biosphere-vegan-buffet_london_highres.webp","cuisine_matched_replacement"
"Adyar Ananda Bhavan - A2B Veg Restaurant","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_adyar-ananda-bhavan---a2b-veg-_london_highres.webp","cuisine_matched_replacement"
"Dauns","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_dauns_london_highres.webp","cuisine_matched_replacement"
"Shinde's Pure Veg","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_shindes-pure-veg_london_highres.webp","cuisine_matched_replacement"
"THE COVEN of WICHES","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_the-coven-of-wiches_london_highres.webp","cuisine_matched_replacement"
"The Spread Eagle","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_the-spread-eagle_london_highres.webp","cuisine_matched_replacement"
"WAVE","british","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_wave_london_highres.webp","cuisine_matched_replacement"
"Tofu vegan Spitalfields","british","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_tofu-vegan-spitalfields_london_highres.webp","cuisine_matched_replacement"
"iViSecrets Vegan Fine Dining Lounge (iVeganiT) - Caribbean Asian Fusion Food","caribbean","https://maps.googleapis.com/maps/api/place/photo?maxwidth=1600&photoreference=AciIO2eEyE__hOvFJzYMU3AVbr1lkEgZurtowrljf80zndJOXgKMKzFF7iPIImZwi6CSlyx9A17WC8KXotTwKMy87TgH0Ro5pEkL8NPI3iSWx_f1Ap7NLQJUcfSy0_hd14t4dkyP_NjmM1R72zIaSB0ogd76MVIBg6WZZ4Mv_Tmt3lG5bYNRpO_5zlPuUQwdMpqMq1ci-m3i7f9MlQtj5N8YpBIt44QeV1vIBe4vAiSSIoN5XqBSMBU-_vX7kTexKsT5LwGUwEKLHDWA16W5eWMjTOJLX9nPaxv4kfS3_mHhHTK4Hg&key=AIzaSyCOYUi9A598QJGWk7hZK0_6_ojdvSNhZhw","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","caribbean_ivisecrets-vegan-fine-dining-l_london_highres.webp","cuisine_matched_replacement"
"Black Cat café","british","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_black-cat-caf_london_highres.webp","cuisine_matched_replacement"
"Mildreds Dalston","british","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1565299507177-b0ac66763828?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_mildreds-dalston_london_highres.webp","cuisine_matched_replacement"
"Fed By Plants","british","https://images.unsplash.com/photo-1563379091339-03246963d4d8?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1551218808-93d42e57582b?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","british_fed-by-plants_london_highres.webp","cuisine_matched_replacement"
"Baba's Village Restaurant","indian","https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=1600&h=1200&fit=crop&crop=center&q=85&auto=format","indian_babas-village-restaurant_london_highres.webp","cuisine_matched_replacement"
